attachment_id	gloss	user_id	height	width	length	train	begin	end	number	aliceai-llm	command-a-reasoning-08-2025	DeepSeek-V3-0324	gemma-3-27b-it	GigaChat-2-Max	GigaChat-Plus	GigaChat-2-Pro	GigaChat-2	gpt-5.2	gpt-oss-120b	Llama-3.1-8B-Instruct	Llama-3.3-70B-Instruct	Olmo-3.1-32B-Instruct	qQwen3-32B	yandex-gpt-5lite	mbart-large-50	mT5-small	nllb-200-distilled-600M	opus-mt-ru-en
3065d509-b460-40d2-869b-82e7198f4e38	мальчик	68f27043789bb049757486b0ed1cbaab	720	1280	129.0	False	58	120	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
e2fc1929-a4b0-4957-9ccc-d080b93cf998	мальчик	46dd04a1caa75ed3082b573cb5a3ad26	1920	1080	98.0	True	7	62	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
550335ff-ae06-4747-986f-32d9195c887f	мальчик	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	142.0	True	13	84	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
027b4a01-97eb-4f79-8164-b530c299c590	мальчик	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	97.0	True	24	59	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
c06fa021-724c-4776-a3b1-cbae40e95cd4	мальчик	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	115.0	True	6	64	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
c3c52ebf-1c46-43c6-8b08-0dabc8f9c766	мальчик	185bd3a81d9d618518d10abebf0d17a8	1920	1080	144.0	True	39	96	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
84f083a7-4ddc-47d1-b6e1-0d873cde023e	мальчик	a2d3f7227726ed3846d9bac38734e85b	1280	720	127.0	False	24	79	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
343cc0e6-571e-436a-9dcd-93225779b7d0	мальчик	185bd3a81d9d618518d10abebf0d17a8	1920	1080	95.0	True	12	55	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
743cb1da-6fdb-40a1-92e5-0c85c480876d	мальчик	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	87.0	True	0	53	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
72497824-1f24-4c52-b278-9fd6b01bde18	мальчик	0211b488644476dd0fec656ccb9b74fc	1920	1080	126.0	True	38	84	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
28182bfa-9b38-4656-bbdb-4899d0b8921c	мальчик	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	118.0	True	27	75	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
ffc4c13f-d3b6-41e7-bd05-b9ebf51951c6	мальчик	0211b488644476dd0fec656ccb9b74fc	1920	1080	82.0	True	11	47	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
396273a8-5f7c-4138-932c-64c10b49a611	мальчик	185bd3a81d9d618518d10abebf0d17a8	1920	1080	89.0	True	5	54	95	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК	МАЛЬЧИК
52eea1b9-35ce-4a50-9928-5dacc3ee6e71	медведь	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	90.0	True	6	60	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
5a1cc388-b9c2-402d-916a-70c4e7e54168	медведь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	114.0	True	11	69	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
6b7e2bad-54cc-45f6-99da-8b1484979c1c	медведь	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	143.0	True	46	108	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
fac1f199-92fc-48a1-9fce-bc555fae0791	медведь	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	91.0	True	2	55	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
9e35f3cf-787a-4d15-a948-17ec891300e0	медведь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	122.0	True	15	65	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
12106b1b-b86f-4a26-9d9b-e23fa3164565	медведь	798aa826b6129d33f72f62d4ba60b681	720	1280	140.0	False	23	92	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
f9ce199c-fd3c-4cb6-82ef-043ba1b9b8e1	медведь	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	165.0	True	49	118	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
8d96be87-4d02-4112-9091-a182f06ea39b	медведь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	107.0	True	10	67	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
4417b2f6-a73a-4d44-9135-3858b32ecc45	медведь	12c7911f38c7113ce13c71dbd785ce22	1920	1080	84.0	False	10	54	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
b91275e7-f10b-4db0-ae81-2bcac0b60403	медведь	87fe0712fdd150ecc8d02cbbb2e047d6	1280	720	88.0	False	15	78	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
3275baf4-ba21-4b1f-bf56-9bd34f78504b	медведь	0211b488644476dd0fec656ccb9b74fc	1920	1080	91.0	True	9	63	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
22f832da-dc74-4250-88d3-7afc20b2809e	медведь	0211b488644476dd0fec656ccb9b74fc	1920	1080	79.0	True	1	57	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
68afa4f0-b1a4-43cc-8a69-10980da7bb8a	медведь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	116.0	True	15	69	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
ee7d6009-8423-45bd-8653-738783ad44bc	медведь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	105.0	True	8	62	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
0487ebe2-a982-4992-8294-c9923b1a1af5	медведь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	138.0	True	21	106	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
768cd2ad-e212-45bb-a774-342b4a47ab00	медведь	feea6c22175f962ab28452f7314d1bc0	720	1280	105.0	False	26	73	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
14a6e752-ee99-4303-82b6-4946ac479805	медведь	0211b488644476dd0fec656ccb9b74fc	1920	1080	72.0	True	7	47	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
9219aeee-6521-4d7c-8117-37095d908ea5	медведь	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	95.0	True	7	56	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
4b179ac0-40e4-4eab-9c69-ccaa3821470b	медведь	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	147.0	True	23	109	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
c326b275-5edc-4344-b37b-4a090cacfc61	медведь	0a11105fbfa6d452b86187db53b753e2	1920	1088	108.0	False	21	70	96	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ	МЕДВЕДЬ
9e82e334-18c0-40be-889e-740605c85bf6	место	a2d3f7227726ed3846d9bac38734e85b	1280	720	151.0	False	46	100	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
4165beac-0735-490e-a015-5c9be99821f1	место	63db05b188249dbd9ce7cc98fe205e1f	1920	1080	161.0	False	55	92	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
7b5165a8-9629-4d66-905f-9b733dcfa119	место	0211b488644476dd0fec656ccb9b74fc	1920	1080	91.0	True	17	63	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
d9bde4a3-f35d-406c-931b-50344e5c6bae	место	185bd3a81d9d618518d10abebf0d17a8	1920	1080	121.0	True	26	77	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
ee8bccc2-020a-4524-950e-16bf6673dd12	место	185bd3a81d9d618518d10abebf0d17a8	1920	1080	141.0	True	26	77	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
f10fe8d0-c938-4501-bb33-2f0befb16f2e	место	0211b488644476dd0fec656ccb9b74fc	1920	1080	99.0	True	16	63	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
290bef39-6855-4c0a-a0bd-4ffec81d96f6	место	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	116.0	True	11	62	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
a1646369-0fa3-4e09-b49c-b347f6832198	место	0211b488644476dd0fec656ccb9b74fc	1920	1080	105.0	True	16	68	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
475c9ae0-3cd1-4a45-b6ba-568918d7ce8a	место	68f27043789bb049757486b0ed1cbaab	720	1280	118.0	False	52	93	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
f30afb90-a4a1-4a48-9d31-87b2afe7f52f	место	0211b488644476dd0fec656ccb9b74fc	1920	1080	105.0	True	16	68	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
8d6ba4a3-0be9-4a5b-ac94-064f114aea97	место	185bd3a81d9d618518d10abebf0d17a8	1920	1080	111.0	True	12	74	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
e0fe3121-2b29-4f3e-ad6b-3cdf332891f5	место	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	118.0	True	3	62	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
c6e81a5c-e60b-4912-a3a2-009d0704cfc0	место	185bd3a81d9d618518d10abebf0d17a8	1920	1080	114.0	True	25	77	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
07def46f-26b6-44ed-8b98-ec33759a465c	место	63db05b188249dbd9ce7cc98fe205e1f	1920	1080	159.0	False	43	90	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
67bb2a5b-9334-4537-8124-3d865882c2c1	место	185bd3a81d9d618518d10abebf0d17a8	1920	1080	96.0	True	6	59	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
54296e20-2177-4f21-bca7-f5258b1596d2	место	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	120.0	True	16	70	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
212c1e16-7aaf-4d17-9a65-14649cd3e8e3	место	46dd04a1caa75ed3082b573cb5a3ad26	1920	1080	99.0	True	13	60	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
5d72b490-42b7-464d-96a5-241be8013c12	место	0211b488644476dd0fec656ccb9b74fc	1920	1080	114.0	True	17	70	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
15def7c1-aa88-4d20-8a19-3a6684db60fa	место	f2dc6eab563f93d86629c1cfe479f09d	1440	1440	96.0	False	22	62	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
71dff1e3-f2ad-473b-97f9-972be21c0f3b	место	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	114.0	True	11	49	97	УГОЛОК	УГЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	УГОЛОК	МЕСТО		УГОЛЕК	УГОЛОК	ПЛОЩАДКИ		УГОЛОК	МЕСТО	МЕСТО	МЕСТО	МЕСТО
